Sample name,project,AA amplicon number,Feature ID,Classification,Location,Oncogenes,All genes,Complexity score,Captured interval length,Feature median copy number,Feature maximum copy number,Filter flag,Reference version
TCGA-05-4395-01A-01D-2364-08_MN_10A-01D-2364,LUAD,1.0,TCGA-05-4395-01A-01D-2364-08_MN_10A-01D-2364_amplicon1_Complex non-cyclic_1,Complex non-cyclic,"['7:94902002-100554299', '7:100590001-103761782', '6:12665411-12865991']","['BAIAP2L1', 'CUX1', 'DLX5', 'SMURF1', 'TAC1', 'TRIP6', 'TRRAP']","['ACHE', 'ACN9', 'ACTL6B', 'AGFG2', 'ALKBH4', 'AP1S1', 'AP4M1', 'ARMC10', 'ARPC1A', 'ARPC1B', 'ASB4', 'ASNS', 'ATP5J2', 'AZGP1', 'BAIAP2L1', 'BHLHA15', 'BRI3', 'BUD31', 'C7orf43', 'C7orf47', 'C7orf51', 'C7orf52', 'C7orf59', 'C7orf61', 'CLDN15', 'CNPY4', 'COPS6', 'CPSF4', 'CUX1', 'CYP3A4', 'CYP3A43', 'CYP3A5', 'CYP3A7', 'DLX5', 'DLX6', 'DLX6AS', 'DNAJC2', 'DPY19L2P2', 'DYNC1I1', 'EMID2', 'EPHB4', 'EPO', 'FAM185A', 'FAM200A', 'FBXL13', 'FBXO24', 'FIS1', 'GAL3ST4', 'GATS', 'GIGYF1', 'GJC3', 'GNB2', 'GPC2', 'KPNA7', 'LMTK2', 'LRCH4', 'LRRC17', 'LRWD1', 'MBLAC1', 'MCM7', 'MEPCE', 'MGC72080', 'MOGAT3', 'MOSPD3', 'MUC12', 'MUC17', 'MYH16', 'MYL10', 'NAPEPLD', 'NPTX2', 'OCM2', 'OR2AE1', 'ORAI2', 'PCOLCE', 'PDAP1', 'PDK4', 'PHACTR1', 'PILRA', 'PILRB', 'PLOD3', 'PMPCB', 'PMS2L1', 'POLR2J', 'POLR2J2', 'POLR2J3', 'PON1', 'PON2', 'PON3', 'POP7', 'PRKRIP1', 'PSMC2', 'PTCD1', 'PVRIG', 'RABL5', 'RASA4', 'RELN', 'RPL19P12', 'SAP25', 'SERPINE1', 'SH2B2', 'SHFM1', 'SLC12A9', 'SLC25A13', 'SLC26A5', 'SMURF1', 'SPDYE2', 'SPDYE2L', 'SPDYE3', 'SPDYE6', 'SRRT', 'STAG3', 'TAC1', 'TAF6', 'TECPR1', 'TFR2', 'TMEM130', 'TRIM4', 'TRIM56', 'TRIP6', 'TRRAP', 'TSC22D4', 'UFSP1', 'UPK3BL', 'VGF', 'ZAN', 'ZCWPW1', 'ZKSCAN1', 'ZKSCAN5', 'ZNF3', 'ZNF394', 'ZNF498', 'ZNF655', 'ZNF789', 'ZNHIT1', 'ZSCAN21']",1.627928128,9024658.0,7.967934167,9.552241987,,GRCh37
TCGA-05-4396-01A-21D-1853-02_MN_10A-01D-1853,LUAD,1.0,TCGA-05-4396-01A-21D-1853-02_MN_10A-01D-1853_amplicon1_BFB_1,BFB,"['1:62414417-62970961', '1:71442503-71472650']",[],"['KANK4', 'L1TD1', 'USP1']",0.695212093,586691.0,7.555597757,18.7160068,,GRCh37
TCGA-05-4396-01A-21D-1853-02_MN_10A-01D-1853,LUAD,2.0,TCGA-05-4396-01A-21D-1853-02_MN_10A-01D-1853_amplicon2_Linear amplification_1,Linear amplification,"['1:92529368-92629939', '1:95687116-96118850', '1:99378648-99649218', '1:102219743-102732473']",[],"['BTBD8', 'FLJ31662', 'HEJ1', 'LPPR5', 'OLFM3', 'RWDD3']",1.217621634,1315605.0,6.204699329,6.962144344,,GRCh37
TCGA-05-4396-01A-21D-1853-02_MN_10A-01D-1853,LUAD,3.0,TCGA-05-4396-01A-21D-1853-02_MN_10A-01D-1853_amplicon3_BFB_1,BFB,['18:22366085-23051142'],['ZNF521'],['ZNF521'],0.696461399,685057.0,11.4997596,14.7608109,,GRCh37
TCGA-05-4396-01A-21D-1853-02_MN_10A-01D-1855,LUAD,1.0,TCGA-05-4396-01A-21D-1853-02_MN_10A-01D-1855_amplicon1_BFB_1,BFB,"['1:62414417-62970961', '1:71442503-71472650']",[],"['KANK4', 'L1TD1', 'USP1']",0.6947996,586691.0,7.555596507,18.71592275,,GRCh37
TCGA-05-4396-01A-21D-1853-02_MN_10A-01D-1855,LUAD,2.0,TCGA-05-4396-01A-21D-1853-02_MN_10A-01D-1855_amplicon2_Linear amplification_1,Linear amplification,"['1:92123885-92629939', '1:95607965-96117822', '1:99378648-99654328', '1:102230097-102800667']",[],"['BRDT', 'BTBD8', 'EPHX4', 'FLJ31662', 'HEJ1', 'LPPR5', 'OLFM3', 'RWDD3', 'TGFBR3']",1.244451816,1862161.0,4.768107187,6.970826007,,GRCh37
TCGA-05-4396-01A-21D-1853-02_MN_10A-01D-1855,LUAD,3.0,TCGA-05-4396-01A-21D-1853-02_MN_10A-01D-1855_amplicon3_Linear amplification_1,Linear amplification,"['1:93514160-94189003', '1:94191269-94391839']",[],"['BCAR3', 'CCDC18', 'DNTTIP2', 'DR1', 'FNBP1L', 'GCLM', 'MTF2', 'TMED5']",0.684493788,875413.0,4.679590729,4.679590729,LowCN,GRCh37
TCGA-05-4396-01A-21D-1853-02_MN_10A-01D-1855,LUAD,4.0,TCGA-05-4396-01A-21D-1853-02_MN_10A-01D-1855_amplicon4_Linear amplification_1,Linear amplification,['16:30246898-30498542'],[],"['CD2BP2', 'DCTPP1', 'ITGAL', 'MYLPF', 'SEPHS2', 'SEPT1', 'TBC1D10B', 'ZNF48', 'ZNF771']",0.554174012,251644.0,4.142346248,5.783215371,,GRCh37
TCGA-05-4396-01A-21D-1853-02_MN_10A-01D-1855,LUAD,5.0,TCGA-05-4396-01A-21D-1853-02_MN_10A-01D-1855_amplicon5_BFB_1,BFB,['18:22366085-23051142'],['ZNF521'],['ZNF521'],0.696460686,685057.0,11.49968735,14.77376243,,GRCh37
TCGA-05-4396-01A-21D-1853-02_MN_10A-01D-1855,LUAD,6.0,TCGA-05-4396-01A-21D-1853-02_MN_10A-01D-1855_amplicon6_Linear amplification_1,Linear amplification,['18:14796854-15106149'],[],[],0.278358232,309295.0,4.213276384,5.623806161,,GRCh37
TCGA-05-4396-01A-21D-1855-08_MN_10A-01D-1853,LUAD,1.0,TCGA-05-4396-01A-21D-1855-08_MN_10A-01D-1853_amplicon1_BFB_1,BFB,"['1:62389999-62970962', '1:71442508-71472651']",[],"['KANK4', 'L1TD1', 'USP1']",0.774950215,611106.0,6.682597921,18.43394644,,GRCh37
TCGA-05-4396-01A-21D-1855-08_MN_10A-01D-1853,LUAD,2.0,TCGA-05-4396-01A-21D-1855-08_MN_10A-01D-1853_amplicon2_Linear amplification_1,Linear amplification,"['1:92619343-92629929', '1:102219743-102732473']",[],"['HEJ1', 'OLFM3']",0.509278551,523316.0,6.924774867,6.924774867,,GRCh37
TCGA-05-4396-01A-21D-1855-08_MN_10A-01D-1853,LUAD,3.0,TCGA-05-4396-01A-21D-1855-08_MN_10A-01D-1853_amplicon3_Linear amplification_1,Linear amplification,['1:95687116-96118850'],[],"['FLJ31662', 'RWDD3']",0.274518607,431734.0,6.928357075,6.928357075,,GRCh37
TCGA-05-4396-01A-21D-1855-08_MN_10A-01D-1853,LUAD,4.0,TCGA-05-4396-01A-21D-1855-08_MN_10A-01D-1853_amplicon4_BFB_1,BFB,"['18:14449708-14550293', '18:22366076-23342880']",['ZNF521'],"['CXADRP3', 'POTEC', 'ZNF521']",0.706949163,1077389.0,11.1986885,14.03736315,,GRCh37
TCGA-05-4396-01A-21D-1855-08_MN_10A-01D-1855,LUAD,1.0,TCGA-05-4396-01A-21D-1855-08_MN_10A-01D-1855_amplicon1_BFB_1,BFB,"['1:62385249-62970962', '1:71442508-71472651']",[],"['KANK4', 'L1TD1', 'USP1']",0.752221269,615856.0,6.682740875,18.48009023,,GRCh37
TCGA-05-4396-01A-21D-1855-08_MN_10A-01D-1855,LUAD,2.0,TCGA-05-4396-01A-21D-1855-08_MN_10A-01D-1855_amplicon2_Complex non-cyclic_1,Complex non-cyclic,"['1:92228689-92629929', '1:102230238-102800145']",[],"['BRDT', 'BTBD8', 'EPHX4', 'HEJ1', 'OLFM3', 'TGFBR3']",0.660767964,971147.0,4.653604605,6.857213539,,GRCh37
TCGA-05-4396-01A-21D-1855-08_MN_10A-01D-1855,LUAD,3.0,TCGA-05-4396-01A-21D-1855-08_MN_10A-01D-1855_amplicon3_Linear amplification_1,Linear amplification,['1:93513751-94059003'],[],"['CCDC18', 'DR1', 'FNBP1L', 'MTF2', 'TMED5']",0.0,545252.0,4.77371786,4.77371786,LowCN,GRCh37
TCGA-05-4396-01A-21D-1855-08_MN_10A-01D-1855,LUAD,4.0,TCGA-05-4396-01A-21D-1855-08_MN_10A-01D-1855_amplicon4_Linear amplification_1,Linear amplification,['1:95609166-96119023'],[],"['FLJ31662', 'RWDD3']",0.360665092,509857.0,6.928374495,6.928374495,,GRCh37
TCGA-05-4396-01A-21D-1855-08_MN_10A-01D-1855,LUAD,5.0,TCGA-05-4396-01A-21D-1855-08_MN_10A-01D-1855_amplicon5_Linear amplification_1,Linear amplification,['1:99379082-99635529'],[],['LPPR5'],0.27814112,256447.0,4.2528782,6.534302963,,GRCh37
TCGA-05-4396-01A-21D-1855-08_MN_10A-01D-1855,LUAD,6.0,TCGA-05-4396-01A-21D-1855-08_MN_10A-01D-1855_amplicon6_BFB_1,BFB,"['18:14449708-14550293', '18:22366076-23342880']",['ZNF521'],"['CXADRP3', 'POTEC', 'ZNF521']",0.692967365,1077389.0,11.19863908,14.04085741,,GRCh37
TCGA-05-4396-01A-21D-1855-08_MN_10A-01D-1855,LUAD,7.0,TCGA-05-4396-01A-21D-1855-08_MN_10A-01D-1855_amplicon7_Linear amplification_1,Linear amplification,['18:14898055-15009752'],[],[],0.0,111697.0,4.867787515,4.867787515,LowCN,GRCh37
TCGA-05-4397-01A-01D-1931-08_MN_10A-01D-1931,LUAD,1.0,TCGA-05-4397-01A-01D-1931-08_MN_10A-01D-1931_amplicon1_Linear amplification_1,Linear amplification,"['13:106478769-112341899', '13:112504200-114324899', '13:114429300-114635399', '13:114747900-115109879']","['CUL4A', 'IRS2', 'MCF2L']","['ABHD13', 'ADPRHL1', 'ANKRD10', 'ARGLU1', 'ARHGEF7', 'ATP11A', 'ATP4B', 'C13orf16', 'C13orf28', 'C13orf29', 'C13orf35', 'CARKD', 'CARS2', 'CDC16', 'COL4A1', 'COL4A2', 'CUL4A', 'DCUN1D2', 'EFNB2', 'F10', 'F7', 'FAM155A', 'FAM70B', 'FLJ44054', 'GAS6', 'GRK1', 'GRTP1', 'ING1', 'IRS2', 'LAMP1', 'LIG4', 'MCF2L', 'MYO16', 'PCID2', 'PROZ', 'RAB20', 'RASA3', 'SOX1', 'TFDP1', 'TMCO3', 'TNFSF13B', 'TUBGCP3', 'UPF3A', 'ZNF828']",0.897952757,8251907.0,5.710086915,9.105142837,,GRCh37
TCGA-05-4398-01A-01D-1931-08_MN_10A-01D-1203,LUAD,1.0,TCGA-05-4398-01A-01D-1931-08_MN_10A-01D-1203_amplicon1_Linear amplification_1,Linear amplification,['8:79989675-81069476'],"['HEY1', 'TPD52']","['HEY1', 'MRPS28', 'STMN2', 'TPD52']",0.304982473,1079801.0,4.315356747,6.756966027,,GRCh37
TCGA-05-4398-01A-01D-1931-08_MN_10A-01D-1931,LUAD,1.0,TCGA-05-4398-01A-01D-1931-08_MN_10A-01D-1931_amplicon1_Linear amplification_1,Linear amplification,['8:80022465-82087917'],"['HEY1', 'TPD52']","['HEY1', 'MRPS28', 'PAG1', 'STMN2', 'TPD52', 'ZBTB10', 'ZNF704']",0.322597209,2065452.0,5.556219458,6.208154466,,GRCh37
TCGA-05-4402-01A-01D-1203-02_MN_10A-01D-1203,LUAD,1.0,TCGA-05-4402-01A-01D-1203-02_MN_10A-01D-1203_amplicon1_Linear amplification_1,Linear amplification,['5:1180728-3580070'],['TERT'],"['C5orf38', 'CLPTM1L', 'IRX2', 'IRX4', 'LPCAT1', 'MRPL36', 'NDUFS6', 'SDHAP3', 'SLC6A18', 'SLC6A19', 'SLC6A3', 'TERT']",0.638981405,2399342.0,4.524995174,4.524995174,LowCN,GRCh37
TCGA-05-4402-01A-01D-1203-02_MN_10A-01D-1203,LUAD,2.0,TCGA-05-4402-01A-01D-1203-02_MN_10A-01D-1203_amplicon2_Linear amplification_1,Linear amplification,['5:4934149-5268326'],[],['ADAMTS16'],0.328776137,334177.0,4.939417695,4.939417695,LowCN,GRCh37
TCGA-05-4402-01A-01D-1203-02_MN_10A-01D-1203,LUAD,3.0,TCGA-05-4402-01A-01D-1203-02_MN_10A-01D-1203_amplicon3_Complex non-cyclic_1,Complex non-cyclic,"['7:54775417-55648376', '7:63625500-63715461', '7:69990879-70416542']",['EGFR'],"['EGFR', 'LANCL2', 'SEC61G', 'VOPP1', 'ZNF679', 'ZNF735']",0.988109103,1388583.0,5.376717415,6.273905937,,GRCh37
TCGA-05-4405-01A-21D-1853-02_MN_10A-01D-1853,LUAD,1.0,TCGA-05-4405-01A-21D-1853-02_MN_10A-01D-1853_amplicon1_Complex non-cyclic_1,Complex non-cyclic,"['20:30647542-31029336', '20:38741489-38995416', '12:100990592-101404027']","['ASXL1', 'PLAGL2']","['ANO4', 'ASXL1', 'KIF3B', 'PLAGL2', 'POFUT1', 'TM9SF4', 'TSPYL3']",1.004129519,1049156.0,5.480890711,5.989850043,,GRCh37
TCGA-05-4405-01A-21D-1853-02_MN_10A-01D-1853,LUAD,2.0,TCGA-05-4405-01A-21D-1853-02_MN_10A-01D-1853_amplicon2_Complex non-cyclic_1,Complex non-cyclic,"['20:32921962-33109228', '20:37663805-37684367', '20:40303325-40503886', '20:41458987-41646790']",[],"['DYNLRB1', 'ITCH']",1.278327428,596192.0,3.634674519,5.992512945,,GRCh37
TCGA-05-4417-01A-22D-1853-02_MN_10A-01D-1853,LUAD,1.0,TCGA-05-4417-01A-22D-1853-02_MN_10A-01D-1853_amplicon1_Linear amplification_1,Linear amplification,['4:26023919-28237317'],[],"['CCKAR', 'RBPJ', 'STIM2', 'TBC1D19']",0.561462543,2213398.0,5.384835274,5.403412859,,GRCh37
TCGA-05-4420-01A-01D-1203-02_MN_10A-01D-1203,LUAD,1.0,TCGA-05-4420-01A-01D-1203-02_MN_10A-01D-1203_amplicon1_BFB_1,BFB,"['2:176941073-176948359', '2:176950063-177004199', '2:177013709-177047880', '2:177493905-177511611']","['HOXD11', 'HOXD13', 'HOXD9']","['HOXD10', 'HOXD11', 'HOXD12', 'HOXD13', 'HOXD3', 'HOXD4', 'HOXD8', 'HOXD9']",2.788467857,113299.0,13.03985094,24.40605734,,GRCh37
TCGA-05-4420-01A-01D-1203-02_MN_10A-01D-1203,LUAD,2.0,TCGA-05-4420-01A-01D-1203-02_MN_10A-01D-1203_amplicon2_BFB_1,BFB,"['7:27080052-27088742', '7:27124724-27131262', '7:27165675-27221195', '7:27227045-27243106', '7:27277373-27305794']","['HOXA13', 'HOXA9']","['EVX1', 'HOXA10', 'HOXA13', 'HOXA4', 'HOXA5', 'HOXA6', 'HOXA7', 'HOXA9']",2.599065801,115230.0,16.83330597,20.56774371,,GRCh37
TCGA-05-4422-01A-01D-1931-08_MN_10A-01D-1203,LUAD,1.0,TCGA-05-4422-01A-01D-1931-08_MN_10A-01D-1203_amplicon1_Complex non-cyclic_1,Complex non-cyclic,"['8:74110118-76526145', '8:97036385-99003177']","['LAPTM4B', 'MTDH']","['CRISPLD1', 'FLJ39080', 'GDAP1', 'GDF6', 'HNF4G', 'JPH1', 'LAPTM4B', 'LY96', 'MATN2', 'MTDH', 'MTERFD1', 'PGCP', 'PI15', 'PTDSS1', 'RDH10', 'RPL7', 'SDC2', 'STAU2', 'TCEB1', 'TMEM70', 'TSPYL5', 'UBE2W', 'UQCRB']",0.541932227,4382819.0,5.681289598,15.25427768,,GRCh37
TCGA-05-4422-01A-01D-1931-08_MN_10A-01D-1203,LUAD,3.0,TCGA-05-4422-01A-01D-1931-08_MN_10A-01D-1203_amplicon3_Linear amplification_1,Linear amplification,['8:101354102-102579566'],['YWHAZ'],"['ANKRD46', 'FLJ42969', 'GRHL2', 'NACAP1', 'PABPC1', 'SNX31', 'YWHAZ', 'ZNF706']",1.006360598,1225464.0,9.029823326,13.29946791,,GRCh37
TCGA-05-4422-01A-01D-1931-08_MN_10A-01D-1203,LUAD,4.0,TCGA-05-4422-01A-01D-1931-08_MN_10A-01D-1203_amplicon4_Linear amplification_1,Linear amplification,['8:103215162-104562280'],"['BAALC', 'UBR5']","['ATP6V1C1', 'AZIN1', 'BAALC', 'C8orf56', 'CTHRC1', 'DCAF13', 'FZD6', 'KLF10', 'ODF1', 'RIMS2', 'RRM2B', 'SLC25A32', 'UBR5']",0.932147077,1347118.0,7.015379721,13.05850047,,GRCh37
TCGA-05-4422-01A-01D-1931-08_MN_10A-01D-1203,LUAD,5.0,TCGA-05-4422-01A-01D-1931-08_MN_10A-01D-1203_amplicon5_Linear amplification_1,Linear amplification,"['8:104885587-105020299', '8:138338990-139219108']",[],[],1.140944156,1014830.0,4.03034535,7.654653316,,GRCh37
TCGA-05-4422-01A-01D-1931-08_MN_10A-01D-1203,LUAD,6.0,TCGA-05-4422-01A-01D-1931-08_MN_10A-01D-1203_amplicon6_Complex non-cyclic_1,Complex non-cyclic,"['8:112761730-113105039', '8:115382277-115509850', '8:119302020-119302579', '8:125710803-131865061', '8:132805619-133574466', '8:136290161-137029836', '20:61989823-62790382']","['EEF1A2', 'MYC', 'PVT1', 'TRIB1']","['ARFRP1', 'ASAP1', 'ASAP1IT1', 'C20orf135', 'C20orf195', 'C20orf201', 'CHRNA4', 'DNAJC5', 'EEF1A2', 'EFR3A', 'FAM49B', 'FAM84B', 'GMEB2', 'GSDMC', 'HHLA1', 'HPYR1', 'KCNQ2', 'KCNQ3', 'KHDRBS3', 'KIAA0196', 'LIME1', 'MTSS1', 'MYC', 'NCRNA00176', 'NPBWR2', 'NSMCE2', 'OC90', 'OPRL1', 'POU5F1B', 'PPDPF', 'PRIC285', 'PRPF6', 'PTK6', 'PVT1', 'RGS19', 'RTEL1', 'SAMD10', 'SLC2A4RG', 'SOX18', 'SQLE', 'SRMS', 'STMN3', 'TCEA2', 'TNFRSF6B', 'TPD52L2', 'TRIB1', 'UCKL1', 'UCKL1AS', 'ZBTB46', 'ZGPAT', 'ZNF512B', 'ZNF572']",1.881323571,8934780.0,11.00766332,23.53001293,,GRCh37
TCGA-05-4422-01A-01D-1931-08_MN_10A-01D-1931,LUAD,1.0,TCGA-05-4422-01A-01D-1931-08_MN_10A-01D-1931_amplicon1_Linear amplification_1,Linear amplification,"['8:74106066-76524295', '8:97018587-100386773']","['LAPTM4B', 'MTDH']","['C8orf47', 'CRISPLD1', 'FLJ39080', 'GDAP1', 'GDF6', 'HNF4G', 'HRSP12', 'JPH1', 'KCNS2', 'LAPTM4B', 'LY96', 'MATN2', 'MTDH', 'MTERFD1', 'NIPAL2', 'OSR2', 'PGCP', 'PI15', 'POP1', 'PTDSS1', 'RDH10', 'RPL30', 'RPL7', 'SDC2', 'SNORA72', 'STAU2', 'STK3', 'TCEB1', 'TMEM70', 'TSPYL5', 'UBE2W', 'UQCRB', 'VPS13B']",1.58581577,5786415.0,5.84161074,15.24682739,,GRCh37
TCGA-05-4422-01A-01D-1931-08_MN_10A-01D-1931,LUAD,2.0,TCGA-05-4422-01A-01D-1931-08_MN_10A-01D-1931_amplicon2_Linear amplification_1,Linear amplification,['8:77727925-78033181'],[],['PEX2'],0.274149777,305256.0,4.990335341,4.990335341,LowCN,GRCh37
TCGA-05-4422-01A-01D-1931-08_MN_10A-01D-1931,LUAD,3.0,TCGA-05-4422-01A-01D-1931-08_MN_10A-01D-1931_amplicon3_Linear amplification_1,Linear amplification,['8:100826931-102580291'],"['COX6C', 'YWHAZ']","['ANKRD46', 'COX6C', 'FBXO43', 'FLJ42969', 'GRHL2', 'NACAP1', 'PABPC1', 'POLR2K', 'RGS22', 'RNF19A', 'SNX31', 'SPAG1', 'YWHAZ', 'ZNF706']",1.105572713,1753360.0,8.937352712,13.304206,,GRCh37
TCGA-05-4422-01A-01D-1931-08_MN_10A-01D-1931,LUAD,4.0,TCGA-05-4422-01A-01D-1931-08_MN_10A-01D-1931_amplicon4_Linear amplification_1,Linear amplification,['8:103211666-104578962'],"['BAALC', 'UBR5']","['ATP6V1C1', 'AZIN1', 'BAALC', 'C8orf56', 'CTHRC1', 'DCAF13', 'FZD6', 'KLF10', 'ODF1', 'RIMS2', 'RRM2B', 'SLC25A32', 'UBR5']",0.960021179,1367296.0,7.015276211,13.05735558,,GRCh37
TCGA-05-4422-01A-01D-1931-08_MN_10A-01D-1931,LUAD,5.0,TCGA-05-4422-01A-01D-1931-08_MN_10A-01D-1931_amplicon5_Linear amplification_1,Linear amplification,"['8:104919282-105014918', '8:138745989-139309674']",[],[],0.312580367,659321.0,6.287802997,6.287802997,,GRCh37
TCGA-05-4422-01A-01D-1931-08_MN_10A-01D-1931,LUAD,6.0,TCGA-05-4422-01A-01D-1931-08_MN_10A-01D-1931_amplicon6_Complex non-cyclic_1,Complex non-cyclic,"['8:112767132-113061765', '8:115486004-115509036', '8:119302020-119302579', '8:119306605-119312579', '8:125708242-131866581', '8:132616667-133614090', '8:136294725-137032005', '20:61991259-62869416']","['EEF1A2', 'MYC', 'PVT1', 'TRIB1']","['ARFRP1', 'ASAP1', 'ASAP1IT1', 'C20orf135', 'C20orf195', 'C20orf201', 'CHRNA4', 'DNAJC5', 'EEF1A2', 'EFR3A', 'FAM49B', 'FAM84B', 'GMEB2', 'GSDMC', 'HHLA1', 'HPYR1', 'KCNQ2', 'KCNQ3', 'KHDRBS3', 'KIAA0196', 'LIME1', 'MTSS1', 'MYC', 'MYT1', 'NCRNA00176', 'NPBWR2', 'NSMCE2', 'OC90', 'OPRL1', 'POU5F1B', 'PPDPF', 'PRIC285', 'PRPF6', 'PTK6', 'PVT1', 'RGS19', 'RTEL1', 'SAMD10', 'SLC2A4RG', 'SOX18', 'SQLE', 'SRMS', 'STMN3', 'TCEA2', 'TNFRSF6B', 'TPD52L2', 'TRIB1', 'UCKL1', 'UCKL1AS', 'ZBTB46', 'ZGPAT', 'ZNF512B', 'ZNF572']",2.255084828,9095397.0,11.00074332,23.53202315,,GRCh37
TCGA-05-4422-01A-01D-1931-08_MN_10A-01D-1931,LUAD,7.0,TCGA-05-4422-01A-01D-1931-08_MN_10A-01D-1931_amplicon7_Linear amplification_1,Linear amplification,['8:141908699-142403798'],[],"['DENND3', 'GPR20', 'PTK2', 'SLC45A4']",0.602970908,495099.0,11.44906574,11.44906574,,GRCh37
TCGA-05-4426-01A-01D-1203-02_MN_10A-01D-1203,LUAD,1.0,TCGA-05-4426-01A-01D-1203-02_MN_10A-01D-1203_amplicon1_Linear amplification_1,Linear amplification,['9:16017052-17228545'],[],"['BNC2', 'CNTLN']",0.367875322,1211493.0,5.733148755,5.733148755,,GRCh37
TCGA-05-4432-01A-01D-1203-02_MN_10A-01D-1203,LUAD,1.0,TCGA-05-4432-01A-01D-1203-02_MN_10A-01D-1203_amplicon1_ecDNA_1,ecDNA,"['5:14838476-15411507', '5:15412080-15426662']",[],['ANKH'],0.238364284,587613.0,5.84578432,6.13001547,LowCN,GRCh37
TCGA-05-4432-01A-01D-1203-02_MN_10A-01D-1931,LUAD,1.0,TCGA-05-4432-01A-01D-1203-02_MN_10A-01D-1931_amplicon1_Complex non-cyclic_1,Complex non-cyclic,"['5:9254690-9275247', '5:14820801-15393673', 'X:120900114-120900626']",[],['ANKH'],0.522741962,593941.0,5.986242009,6.130080748,,GRCh37
TCGA-05-4432-01A-01D-1931-08_MN_10A-01D-1203,LUAD,1.0,TCGA-05-4432-01A-01D-1931-08_MN_10A-01D-1203_amplicon1_Linear amplification_1,Linear amplification,['14:36844318-39540215'],"['FOXA1', 'NKX2-1']","['CLEC14A', 'FOXA1', 'MIPOL1', 'NKX2-1', 'NKX2-8', 'PAX9', 'SFTA3', 'SLC25A21', 'SSTR1']",0.361138046,2695897.0,4.62253566,5.078499793,,GRCh37
TCGA-05-4432-01A-01D-1931-08_MN_10A-01D-1931,LUAD,1.0,TCGA-05-4432-01A-01D-1931-08_MN_10A-01D-1931_amplicon1_Linear amplification_1,Linear amplification,['14:36845855-39508226'],"['FOXA1', 'NKX2-1']","['CLEC14A', 'FOXA1', 'MIPOL1', 'NKX2-1', 'NKX2-8', 'PAX9', 'SFTA3', 'SLC25A21', 'SSTR1']",0.357931193,2662371.0,4.622416027,5.079167238,,GRCh37
TCGA-05-4433-01A-22D-1853-02_MN_10A-01D-1853,LUAD,1.0,TCGA-05-4433-01A-22D-1853-02_MN_10A-01D-1853_amplicon1_Complex non-cyclic_1,Complex non-cyclic,"['12:64371261-64371379', '12:64731575-71245986']","['HMGA2', 'IFNG', 'MDM2', 'WIF1', 'YEATS4']","['BEST3', 'C12orf56', 'CAND1', 'CCT2', 'CNOT2', 'CPM', 'CPSF6', 'DYRK2', 'FLJ41278', 'FRS2', 'GNS', 'GRIP1', 'HELB', 'HMGA2', 'IFNG', 'IL22', 'IL26', 'IRAK3', 'KCNMB4', 'LEMD3', 'LLPH', 'LRRC10', 'LYZ', 'MDM1', 'MDM2', 'MSRB3', 'NUP107', 'PTPRB', 'PTPRR', 'RAB3IP', 'RAP1B', 'RASSF3', 'RPSAP52', 'SLC35E3', 'SNORA70G', 'TBK1', 'TMBIM4', 'WIF1', 'XPOT', 'YEATS4']",2.16688708,6514529.0,10.59844933,20.4397037,,GRCh37
TCGA-05-4434-01A-01D-1203-02_MN_10A-01D-1203,LUAD,1.0,TCGA-05-4434-01A-01D-1203-02_MN_10A-01D-1203_amplicon1_Linear amplification_1,Linear amplification,"['7:54450468-54626441', '7:55882219-56456099', '7:56880900-56895299']",[],"['CCT6A', 'CHCHD2', 'GBAS', 'MRPS17', 'PHKG1', 'PSPH', 'SEPT14', 'SNORA15', 'SUMF2', 'VSTM2A', 'ZNF713']",0.384238774,764252.0,15.23090261,35.8033659,,GRCh37
TCGA-06-0124-01A-01D-0375-09_MN_10A-01D-0375,GBM,1.0,TCGA-06-0124-01A-01D-0375-09_MN_10A-01D-0375_amplicon1_Linear amplification_1,Linear amplification,"['7:54589099-54596483', '7:54597465-55286755', '7:55289063-55419384', '1:200768054-201353629']",['EGFR'],"['C1orf106', 'CACNA1S', 'EGFR', 'GPR25', 'IGFN1', 'KIF21B', 'PKP1', 'SEC61G', 'TMEM9', 'TNNT2', 'VSTM2A']",0.726829308,1412570.0,12.08616795,12.90898379,,GRCh37
TCGA-06-0125-01A-01D-1490-08_MN_10A-01D-1490,GBM,1.0,TCGA-06-0125-01A-01D-1490-08_MN_10A-01D-1490_amplicon1_ecDNA_1,ecDNA,['7:54757847-55383834'],['EGFR'],"['EGFR', 'SEC61G']",0.143954321,625987.0,79.89829701,79.89829701,,GRCh37
TCGA-06-0125-02A-11D-2280-08_MN_10A-01D-1490,GBM,1.0,TCGA-06-0125-02A-11D-2280-08_MN_10A-01D-1490_amplicon1_ecDNA_1,ecDNA,['7:54757847-55383834'],['EGFR'],"['EGFR', 'SEC61G']",0.249813885,625987.0,39.92708799,39.92708799,,GRCh37
TCGA-06-0128-01A-01D-0572-09_MN_10A-01D-0572,GBM,1.0,TCGA-06-0128-01A-01D-0572-09_MN_10A-01D-0572_amplicon1_ecDNA_1,ecDNA,['12:58074283-58629028'],"['AGAP2', 'CDK4']","['AGAP2', 'AVIL', 'CDK4', 'CTDSP2', 'CYP27B1', 'FAM119B', 'MARCH9', 'METTL1', 'OS9', 'TSFM', 'TSPAN31', 'XRCC6BP1']",0.505416373,554745.0,25.47887057,25.47887057,,GRCh37
