Sample name,project,AA amplicon number,Feature ID,Classification,Location,Oncogenes,All genes,Complexity score,Captured interval length,Feature median copy number,Feature maximum copy number,Filter flag,Reference version
TCGA-19-2620-01A-01D-1495-08_MN_10A-01D-1495,GBM,1.0,TCGA-19-2620-01A-01D-1495-08_MN_10A-01D-1495_amplicon1_ecDNA_1,ecDNA,"['7:50512136-50692200', '7:54674400-55639270']",['EGFR'],"['DDC', 'EGFR', 'FIGNL1', 'LANCL2', 'SEC61G']",0.707977123,1144934.0,38.88312641,60.48425153,,GRCh37
TCGA-19-2624-01A-01D-1495-08_MN_10A-01D-1495,GBM,1.0,TCGA-19-2624-01A-01D-1495-08_MN_10A-01D-1495_amplicon1_ecDNA_1,ecDNA,"['12:57931736-57931977', '12:58033338-58198972', '12:58200268-58322440', '12:58365643-58410546', '12:58561901-58863390', '12:63103943-63543381', '12:65293862-65338848', '12:67343291-67546317', '12:69098990-69260401', '7:54941744-55795821']","['AGAP2', 'CDK4', 'EGFR', 'MDM2']","['AGAP2', 'AVIL', 'CDK4', 'CTDSP2', 'CYP27B1', 'EGFR', 'FAM119B', 'FKBP9L', 'LANCL2', 'MARCH9', 'MDM2', 'METTL1', 'OS9', 'PPM1H', 'SLC35E3', 'TSFM', 'TSPAN31', 'VOPP1']",1.366031893,2337377.0,65.93450427,189.5993705,,GRCh37
TCGA-19-5960-01A-11D-1696-08_MN_10A-01D-1696,GBM,1.0,TCGA-19-5960-01A-11D-1696-08_MN_10A-01D-1696_amplicon1_ecDNA_1,ecDNA,['6:106784367-107968281'],[],"['AIM1', 'BEND3', 'C6orf203', 'PDSS2', 'QRSL1', 'RTN4IP1', 'SOBP']",0.069021061,1183914.0,70.05697086,70.05697086,,GRCh37
TCGA-19-5960-01A-11D-1696-08_MN_10A-01D-1696,GBM,2.0,TCGA-19-5960-01A-11D-1696-08_MN_10A-01D-1696_amplicon2_ecDNA_1,ecDNA,['6:155371797-157148425'],[],"['ARID1B', 'CLDN20', 'NOX3', 'TFB1M', 'TIAM2']",0.236158762,1776628.0,11.70069437,11.70069437,,GRCh37
TCGA-19-5960-01A-11D-1696-08_MN_10A-01D-1696,GBM,4.0,TCGA-19-5960-01A-11D-1696-08_MN_10A-01D-1696_amplicon4_ecDNA_1,ecDNA,"['12:44665052-44739181', '12:44776991-44847676', '12:44881620-45072366', '12:45251877-45590179', '12:57445002-57449455', '12:82593341-82691969']",[],"['DBX2', 'NELL2', 'RACGAP1P', 'RNY5']",0.514500666,776943.0,31.49816549,51.0709768,,GRCh37
TCGA-22-5477-01A-01D-1632-08_MN_11A-11D-1632,LUSC,3.0,TCGA-22-5477-01A-01D-1632-08_MN_11A-11D-1632_amplicon3_ecDNA_1,ecDNA,"['3:175605984-176125030', '3:176217922-176649611']",[],[],0.363944351,950735.0,12.62064488,17.58042367,,GRCh37
TCGA-23-1118-01A-01D-A312-08_MN_10A-01D-A312,OV,1.0,TCGA-23-1118-01A-01D-A312-08_MN_10A-01D-A312_amplicon1_ecDNA_1,ecDNA,['3:196842638-196911278'],[],[],0.28649666,68640.0,5.113736419,5.113736419,LowCN,GRCh37
TCGA-24-1419-01A-01D-A324-10_MN_10A-01D-A324,OV,2.0,TCGA-24-1419-01A-01D-A324-10_MN_10A-01D-A324_amplicon2_ecDNA_1,ecDNA,"['12:127901844-128425841', '12:133730837-133754557', '12:133762213-133765006']",[],['FLJ37505'],0.36438175,550510.0,8.643451196,9.180744988,,GRCh37
TCGA-24-1419-01A-01D-A324-10_MN_10A-01D-A324,OV,3.0,TCGA-24-1419-01A-01D-A324-10_MN_10A-01D-A324_amplicon3_ecDNA_1,ecDNA,"['14:104542881-105273980', '14:105274750-105576676', '14:105579580-106184266', '14:106185203-106372787', '14:106382481-107253465', '15:22486806-22491282']","['AKT1', 'GPR132']","['ADAM6', 'ADSSL1', 'AHNAK2', 'AKT1', 'ASPG', 'BRF1', 'BTBD6', 'C14orf180', 'C14orf79', 'C14orf80', 'CDCA4', 'CRIP1', 'CRIP2', 'GPR132', 'INF2', 'JAG2', 'KIAA0125', 'KIAA0284', 'KIF26A', 'MGC23270', 'MTA1', 'NCRNA00226', 'NUDT14', 'PACS2', 'PLD4', 'SIVA1', 'TMEM121', 'TMEM179', 'ZBTB42']",0.296634179,2700755.0,13.76533376,33.64055272,,GRCh37
TCGA-24-1466-01A-01D-A312-08_MN_10A-01D-A312,OV,10.0,TCGA-24-1466-01A-01D-A312-08_MN_10A-01D-A312_amplicon10_ecDNA_1,ecDNA,"['7:125581385-126732585', '7:126732633-126735554']",[],[],0.260765668,1154121.0,4.980942941,5.123116297,LowCN,GRCh37
TCGA-24-1466-01A-01D-A312-08_MN_10A-01D-A312,OV,18.0,TCGA-24-1466-01A-01D-A312-08_MN_10A-01D-A312_amplicon18_ecDNA_1,ecDNA,"['13:45395090-45450482', '13:46620800-46724816']",[],"['CPB2', 'ZC3H13']",0.142729403,159408.0,4.991761339,4.991761339,LowCN,GRCh37
TCGA-24-1466-01A-01D-A312-08_MN_10A-01D-A312,OV,21.0,TCGA-24-1466-01A-01D-A312-08_MN_10A-01D-A312_amplicon21_ecDNA_1,ecDNA,['20:22830663-23012488'],[],[],0.316749413,181825.0,5.643563386,5.643563386,LowCN,GRCh37
TCGA-24-1466-01A-01D-A312-08_MN_10A-01D-A312,OV,2.0,TCGA-24-1466-01A-01D-A312-08_MN_10A-01D-A312_amplicon2_ecDNA_1,ecDNA,['2:178028170-178284826'],['NFE2L2'],"['AGPS', 'HNRNPA3', 'NFE2L2']",0.236314698,256656.0,4.958858406,4.958858406,LowCN,GRCh37
TCGA-24-1466-01A-01D-A312-08_MN_10A-01D-A312,OV,5.0,TCGA-24-1466-01A-01D-A312-08_MN_10A-01D-A312_amplicon5_ecDNA_1,ecDNA,['3:149941003-150331294'],[],"['EIF2A', 'SELT', 'SERP1', 'TSC22D2']",0.35858454,390291.0,5.412506669,5.412506669,LowCN,GRCh37
TCGA-24-1552-01A-01D-A324-10_MN_10A-01D-A324,OV,8.0,TCGA-24-1552-01A-01D-A324-10_MN_10A-01D-A324_amplicon8_ecDNA_1,ecDNA,['19:39093450-40581640'],['ACTN4'],"['ACTN4', 'CAPN12', 'CLC', 'DLL3', 'DYRK1B', 'ECH1', 'EID2', 'EID2B', 'EIF3K', 'FBL', 'FBXO17', 'FBXO27', 'FCGBP', 'GMFG', 'HNRNPL', 'IL28A', 'IL28B', 'IL29', 'LEUTX', 'LGALS13', 'LGALS14', 'LGALS16', 'LGALS17A', 'LGALS4', 'LGALS7', 'LGALS7B', 'LRFN1', 'MAP4K1', 'MED29', 'MRPS12', 'NCCRP1', 'NFKBIB', 'PAF1', 'PAK4', 'PAPL', 'PLEKHG2', 'PSMC4', 'RINL', 'RPS16', 'SAMD4B', 'SARS2', 'SELV', 'SIRT2', 'SUPT5H', 'SYCN', 'TIMM50', 'ZFP36', 'ZNF546', 'ZNF780B']",0.767735769,1488190.0,21.66472145,27.29115146,,GRCh37
TCGA-24-1557-01A-01D-A312-08_MN_10A-01D-A312,OV,3.0,TCGA-24-1557-01A-01D-A312-08_MN_10A-01D-A312_amplicon3_ecDNA_1,ecDNA,['11:100800450-100875085'],[],['TMEM133'],0.271233746,74635.0,4.923050822,4.923050822,LowCN,GRCh37
TCGA-24-1558-01A-01D-A324-10_MN_10A-01D-A324,OV,1.0,TCGA-24-1558-01A-01D-A324-10_MN_10A-01D-A324_amplicon1_ecDNA_1,ecDNA,['10:32499568-32598756'],[],[],0.195457627,99188.0,26.17866955,26.17866955,,GRCh37
TCGA-24-1558-01A-01D-A324-10_MN_10A-01D-A324,OV,1.0,TCGA-24-1558-01A-01D-A324-10_MN_10A-01D-A324_amplicon1_ecDNA_3,ecDNA,['10:34029635-34158548'],[],[],0.115929547,128913.0,9.179235009,9.179235009,,GRCh37
TCGA-24-1558-01A-01D-A324-10_MN_10A-01D-A324,OV,1.0,TCGA-24-1558-01A-01D-A324-10_MN_10A-01D-A324_amplicon1_ecDNA_2,ecDNA,"['19:12246644-12556689', '19:12558294-12694909', '19:12698920-12742553', '19:13070227-13919101', '19:38081895-38323211', '19:38397112-40875028', '19:42379218-42819452', '19:42841801-43181063']","['ACTN4', 'AKT2', 'ARHGEF1', 'CD79A', 'CIC', 'GSK3A', 'LYL1', 'PPP1R14A']","['ACTN4', 'AKT2', 'ARHGEF1', 'ATP1A3', 'C19orf33', 'C19orf47', 'C19orf53', 'CACNA1A', 'CAPN12', 'CATSPERG', 'CCDC130', 'CD79A', 'CEACAM1', 'CEACAM8', 'CIC', 'CLC', 'CNFN', 'CNTD2', 'CXCL17', 'DAND5', 'DEDD2', 'DLL3', 'DPF1', 'DYRK1B', 'ECH1', 'EID2', 'EID2B', 'EIF3K', 'ERF', 'FAM98C', 'FBL', 'FBXO17', 'FBXO27', 'FCGBP', 'GGN', 'GMFG', 'GRIK5', 'GSK3A', 'HNRNPL', 'IER2', 'IL28A', 'IL28B', 'IL29', 'KCNK6', 'LEUTX', 'LGALS13', 'LGALS14', 'LGALS16', 'LGALS17A', 'LGALS4', 'LGALS7', 'LGALS7B', 'LIPE', 'LRFN1', 'LYL1', 'MAP3K10', 'MAP4K1', 'MED29', 'MRI1', 'MRPS12', 'NACC1', 'NCCRP1', 'NFIX', 'NFKBIB', 'PAF1', 'PAFAH1B3', 'PAK4', 'PAPL', 'PLD3', 'PLEKHG2', 'POU2F2', 'PPP1R14A', 'PRR19', 'PSMC4', 'PSMD8', 'RABAC1', 'RASGRP4', 'RINL', 'RPS16', 'RYR1', 'SAMD4B', 'SARS2', 'SELV', 'SIPA1L3', 'SIRT2', 'SPINT2', 'SPRED3', 'STX10', 'SUPT5H', 'SYCN', 'TIMM50', 'TMEM145', 'TRMT1', 'TTC9B', 'WDR87', 'YIF1B', 'ZFP30', 'ZFP36', 'ZNF136', 'ZNF20', 'ZNF44', 'ZNF442', 'ZNF443', 'ZNF490', 'ZNF526', 'ZNF546', 'ZNF563', 'ZNF564', 'ZNF571', 'ZNF573', 'ZNF574', 'ZNF607', 'ZNF625', 'ZNF709', 'ZNF780A', 'ZNF780B', 'ZNF781', 'ZNF791', 'ZNF799', 'ZSWIM4']",0.540193847,4837895.0,7.39332999,20.95450595,,GRCh37
TCGA-24-1562-01A-01D-A312-08_MN_10A-01D-A312,OV,1.0,TCGA-24-1562-01A-01D-A312-08_MN_10A-01D-A312_amplicon1_ecDNA_1,ecDNA,['3:195342031-195448133'],[],"['MUC20', 'SDHAP2']",0.329243625,106102.0,7.553659195,7.576581877,LowCN,GRCh37
TCGA-24-1562-01A-01D-A312-08_MN_10A-01D-A312,OV,3.0,TCGA-24-1562-01A-01D-A312-08_MN_10A-01D-A312_amplicon3_ecDNA_1,ecDNA,"['12:32002009-32049000', '12:32155501-32223405', '12:32224909-32225918']",[],[],0.271907873,115904.0,4.942683787,5.025818814,LowCN,GRCh37
TCGA-24-1614-01A-01D-A312-08_MN_10A-01D-A312,OV,1.0,TCGA-24-1614-01A-01D-A312-08_MN_10A-01D-A312_amplicon1_ecDNA_1,ecDNA,['2:213512241-213768313'],[],[],0.634561512,256072.0,4.331996419,5.356047693,LowCN,GRCh37
TCGA-25-1319-01A-01D-0516-08_MN_10A-01D-0516,OV,1.0,TCGA-25-1319-01A-01D-0516-08_MN_10A-01D-0516_amplicon1_ecDNA_2,ecDNA,"['19:14662209-15785990', '19:15786165-15888523']",['BRD4'],"['AKAP8', 'AKAP8L', 'BRD4', 'CASP14', 'CCDC105', 'CLEC17A', 'CYP4F12', 'CYP4F22', 'CYP4F3', 'CYP4F8', 'EMR2', 'EMR3', 'EPHX3', 'ILVBL', 'NDUFB7', 'NOTCH3', 'OR10H2', 'OR10H3', 'OR1I1', 'OR7A10', 'OR7A17', 'OR7A5', 'OR7C1', 'OR7C2', 'PGLYRP2', 'RASAL3', 'SLC1A6', 'SYDE1', 'WIZ', 'ZNF333']",0.27907903,1226139.0,7.398131112,14.73214843,,GRCh37
TCGA-25-1319-01A-01D-0516-08_MN_10A-01D-0516,OV,1.0,TCGA-25-1319-01A-01D-0516-08_MN_10A-01D-0516_amplicon1_ecDNA_3,ecDNA,['8:131516501-133526044'],[],"['ADCY8', 'EFR3A', 'HHLA1', 'KCNQ3', 'OC90']",0.126139443,2009543.0,13.6273283,20.81964241,,GRCh37
TCGA-25-1319-01A-01D-0516-08_MN_10A-01D-0516,OV,1.0,TCGA-25-1319-01A-01D-0516-08_MN_10A-01D-0516_amplicon1_ecDNA_1,ecDNA,"['19:11247136-11528700', '19:12057868-12843523', '19:13148697-14015381']",['LYL1'],"['C19orf39', 'C19orf53', 'C19orf56', 'CACNA1A', 'CCDC130', 'CCDC159', 'DHPS', 'DOCK6', 'EPOR', 'FBXW9', 'IER2', 'KANK2', 'LPPR2', 'LYL1', 'MAN2B1', 'MRI1', 'NACC1', 'NANOS3', 'RAB3D', 'SNORD41', 'SPC24', 'STX10', 'TMEM205', 'TNPO2', 'TRMT1', 'TSPAN16', 'WDR83', 'ZNF136', 'ZNF20', 'ZNF433', 'ZNF44', 'ZNF442', 'ZNF443', 'ZNF490', 'ZNF563', 'ZNF564', 'ZNF625', 'ZNF709', 'ZNF763', 'ZNF788', 'ZNF791', 'ZNF799', 'ZNF844', 'ZNF878', 'ZSWIM4']",0.884223528,1933903.0,20.15383456,58.43139057,,GRCh37
TCGA-25-1319-01A-01D-0516-08_MN_10A-01D-0516,OV,5.0,TCGA-25-1319-01A-01D-0516-08_MN_10A-01D-0516_amplicon5_ecDNA_1,ecDNA,['19:30252697-32150437'],"['C19orf2', 'CCNE1']","['C19orf2', 'CCNE1', 'DKFZp566F0947', 'TSHZ3', 'ZNF536']",0.275946219,1897740.0,9.54495216,11.25078197,,GRCh37
TCGA-25-1632-01A-01D-A312-08_MN_10A-01D-A312,OV,2.0,TCGA-25-1632-01A-01D-A312-08_MN_10A-01D-A312_amplicon2_ecDNA_1,ecDNA,['5:13995093-14801379'],['TRIO'],"['FAM105A', 'FAM105B', 'TRIO']",0.315494767,806286.0,6.645201864,6.645201864,LowCN,GRCh37
TCGA-25-2400-01A-01D-A312-08_MN_10A-01D-A312,OV,4.0,TCGA-25-2400-01A-01D-A312-08_MN_10A-01D-A312_amplicon4_ecDNA_1,ecDNA,"['10:3015917-5025171', '10:5025306-5026714']",['KLF6'],"['AKR1C1', 'AKR1E2', 'KLF6', 'PFKP', 'PITRM1', 'tAKR']",0.232203797,2010662.0,8.129542885,8.129542885,,GRCh37
TCGA-26-1438-01A-01D-0932-09_MN_10A-01D-0703,GBM,1.0,TCGA-26-1438-01A-01D-0932-09_MN_10A-01D-0703_amplicon1_ecDNA_1,ecDNA,"['12:57486354-57508569', '12:57753993-57787704', '12:57787937-57887100', '12:58022596-58039274', '12:58039857-58164389', '12:58165050-58201830', '12:59405806-59456488', '12:60044848-60162278', '12:60413701-60515428', '12:60671401-60753900', '12:61125336-61321056', '12:61321335-61370214', '12:61617601-61696921', '12:61699440-61787251', '12:61793090-61838310', '12:61864156-61900247', '12:62209163-62316512', '12:62589238-62614413', '12:62615990-62906400', '12:62917890-62960400', '12:69127961-69611776', '12:69693803-69728854']","['AGAP2', 'CDK4', 'GLI1', 'MDM2']","['AGAP2', 'ARHGAP9', 'B4GALNT1', 'CDK4', 'CPM', 'CYP27B1', 'FAM119B', 'GLI1', 'INHBC', 'INHBE', 'MARCH9', 'MARS', 'MDM2', 'METTL1', 'MON2', 'OS9', 'SLC16A7', 'SLC35E3', 'STAT6', 'TSFM', 'TSPAN31', 'USP15']",1.18201865,2162768.0,8.01221943,56.52108874,,GRCh37
TCGA-26-5132-01A-01D-1486-08_MN_10A-01D-1486,GBM,1.0,TCGA-26-5132-01A-01D-1486-08_MN_10A-01D-1486_amplicon1_ecDNA_1,ecDNA,['7:53783160-56169318'],['EGFR'],"['CCT6A', 'EGFR', 'FKBP9L', 'GBAS', 'HPVC1', 'LANCL2', 'MRPS17', 'PHKG1', 'PSPH', 'SEC61G', 'SEPT14', 'SNORA15', 'SUMF2', 'VOPP1', 'VSTM2A', 'ZNF713']",1.274325515,2386158.0,8.443751886,20.60933699,,GRCh37
TCGA-26-5132-01A-01D-1486-08_MN_10A-01D-1486,GBM,4.0,TCGA-26-5132-01A-01D-1486-08_MN_10A-01D-1486_amplicon4_ecDNA_1,ecDNA,"['12:41648159-41694355', '12:41781618-41953193', '12:69124629-69345494']",['MDM2'],"['CPM', 'MDM2', 'SLC35E3']",0.151585645,438636.0,229.4417319,235.4800448,,GRCh37
TCGA-26-5135-01A-01D-1486-08_MN_10A-01D-1486,GBM,1.0,TCGA-26-5135-01A-01D-1486-08_MN_10A-01D-1486_amplicon1_ecDNA_2,ecDNA,"['4:52800431-53566785', '4:55088603-56254443']","['KDR', 'KIT', 'PDGFRA']","['KDR', 'KIT', 'LRRC66', 'PDGFRA', 'SGCB', 'SPATA18', 'SRD5A3', 'USP46']",0.268930706,1932194.0,26.88733148,54.31114312,,GRCh37
TCGA-26-5135-01A-01D-1486-08_MN_10A-01D-1486,GBM,1.0,TCGA-26-5135-01A-01D-1486-08_MN_10A-01D-1486_amplicon1_ecDNA_1,ecDNA,"['12:58119615-58292600', '12:58292687-58498644', '12:58539364-58585065', '12:61387286-61405712', '12:63610599-63639567', '12:63735988-63751292', '12:64542328-64582692', '12:68742559-69029020', '12:69114467-69115964', '12:70032621-70087282']","['AGAP2', 'CDK4']","['AGAP2', 'AVIL', 'BEST3', 'CDK4', 'CTDSP2', 'CYP27B1', 'FAM119B', 'MARCH9', 'METTL1', 'RAP1B', 'SNORA70G', 'TSFM', 'TSPAN31', 'XRCC6BP1']",0.756830307,870324.0,42.79348978,101.4984432,,GRCh37
TCGA-27-2523-01A-01D-1494-08_MN_10A-01D-1494,GBM,1.0,TCGA-27-2523-01A-01D-1494-08_MN_10A-01D-1494_amplicon1_ecDNA_1,ecDNA,['7:54889173-55568796'],['EGFR'],"['EGFR', 'LANCL2']",0.274169261,679623.0,144.9670588,217.136567,,GRCh37
TCGA-32-1970-01A-01D-1494-08_MN_10A-01D-1494,GBM,1.0,TCGA-32-1970-01A-01D-1494-08_MN_10A-01D-1494_amplicon1_ecDNA_1,ecDNA,['7:53545047-55522950'],['EGFR'],"['EGFR', 'HPVC1', 'LANCL2', 'SEC61G', 'VSTM2A']",0.925100921,1977903.0,25.79169985,72.49422522,,GRCh37
TCGA-36-1570-01A-01D-A324-10_MN_10A-01D-A324,OV,1.0,TCGA-36-1570-01A-01D-A324-10_MN_10A-01D-A324_amplicon1_ecDNA_1,ecDNA,['5:149281638-149336764'],[],['PDE6A'],0.304649276,55126.0,4.50087554,4.50087554,LowCN,GRCh37
TCGA-36-1571-01A-01D-A324-10_MN_10A-01D-A324,OV,6.0,TCGA-36-1571-01A-01D-A324-10_MN_10A-01D-A324_amplicon6_ecDNA_1,ecDNA,['19:15103650-17944071'],"['BRD4', 'KLF2', 'RAB8A', 'TPM4', 'UCA1']","['ABHD8', 'AKAP8', 'AKAP8L', 'ANKLE1', 'ANO8', 'AP1M1', 'B3GNT3', 'BRD4', 'BST2', 'C19orf42', 'C19orf44', 'C19orf62', 'CALR3', 'CASP14', 'CCDC105', 'CHERP', 'CIB3', 'CPAMD8', 'CYP4F11', 'CYP4F12', 'CYP4F2', 'CYP4F22', 'CYP4F24P', 'CYP4F3', 'CYP4F8', 'DDA1', 'EPHX3', 'EPS15L1', 'F2RL3', 'FAM125A', 'FAM129C', 'FAM32A', 'FCHO1', 'FLJ25328', 'GLT25D1', 'GTPBP3', 'HAUS8', 'HSH2D', 'ILVBL', 'INSL3', 'KLF2', 'MAP1S', 'MED26', 'MRPL34', 'MYO9B', 'NOTCH3', 'NR2F6', 'NWD1', 'NXNL1', 'OCEL1', 'OR10H1', 'OR10H2', 'OR10H3', 'OR10H4', 'OR10H5', 'OR1I1', 'PGLS', 'PGLYRP2', 'PLVAP', 'RAB8A', 'RASAL3', 'SIN3B', 'SLC27A1', 'SLC35E1', 'SYDE1', 'TMEM221', 'TMEM38A', 'TPM4', 'UCA1', 'UNC13A', 'USE1', 'USHBP1', 'WIZ']",0.695298514,2840421.0,14.2201413,21.77968307,,GRCh37
TCGA-36-1574-01A-01D-A324-10_MN_10A-01D-A324,OV,2.0,TCGA-36-1574-01A-01D-A324-10_MN_10A-01D-A324_amplicon2_ecDNA_1,ecDNA,['8:142436152-142535620'],[],['FLJ43860'],0.290446437,99468.0,5.580907619,5.580907619,LowCN,GRCh37
TCGA-37-4135-01A-01D-A320-08_MN_10A-01D-A320,LUSC,6.0,TCGA-37-4135-01A-01D-A320-08_MN_10A-01D-A320_amplicon6_ecDNA_1,ecDNA,"['11:100000752-100226643', '11:100229947-100230303', '11:105550395-110980026']","['ATM', 'DDX10']","['AASDHPPT', 'ACAT1', 'ALKBH8', 'ARHGAP20', 'ATM', 'C11orf65', 'C11orf87', 'CUL5', 'CWF19L2', 'DDX10', 'ELMOD1', 'EXPH5', 'FDX1', 'GUCY1A2', 'KBTBD3', 'KDELC2', 'KIAA1826', 'NPAT', 'RAB39', 'RDX', 'SLC35F2', 'SLN', 'ZC3H12C']",0.136379788,5655878.0,7.440586402,9.17794071,,GRCh37
TCGA-38-4630-01A-01D-2364-08_MN_11A-01D-2364,LUAD,12.0,TCGA-38-4630-01A-01D-2364-08_MN_11A-01D-2364_amplicon12_ecDNA_1,ecDNA,['11:65207761-65373993'],['MALAT1'],"['EHBP1L1', 'FAM89B', 'KCNK7', 'LTBP3', 'MALAT1', 'SCYL1', 'SSSCA1']",0.259731774,166232.0,7.049043912,7.049043912,LowCN,GRCh37
TCGA-38-4630-01A-01D-2364-08_MN_11A-01D-2364,LUAD,13.0,TCGA-38-4630-01A-01D-2364-08_MN_11A-01D-2364_amplicon13_ecDNA_1,ecDNA,['14:68592551-69105796'],[],[],0.284674614,513245.0,8.070964449,8.070964449,,GRCh37
TCGA-38-4630-01A-01D-2364-08_MN_11A-01D-2364,LUAD,14.0,TCGA-38-4630-01A-01D-2364-08_MN_11A-01D-2364_amplicon14_ecDNA_1,ecDNA,['15:91317639-91502622'],['FES'],"['FES', 'FURIN', 'HDDC3', 'MAN2A2', 'RCCD1', 'UNC45A']",0.340558708,184983.0,10.17040374,10.17040374,,GRCh37
TCGA-38-4630-01A-01D-2364-08_MN_11A-01D-2364,LUAD,3.0,TCGA-38-4630-01A-01D-2364-08_MN_11A-01D-2364_amplicon3_ecDNA_1,ecDNA,['3:13697342-13765785'],[],[],0.366956491,68443.0,66.47155172,66.47155172,,GRCh37
TCGA-38-4630-01A-01D-2364-08_MN_11A-01D-2364,LUAD,4.0,TCGA-38-4630-01A-01D-2364-08_MN_11A-01D-2364_amplicon4_ecDNA_1,ecDNA,['3:172210272-172400615'],[],['TNFSF10'],0.957816241,190343.0,34.07212238,34.07212238,,GRCh37
TCGA-38-4630-01A-01D-2364-08_MN_11A-01D-2364,LUAD,7.0,TCGA-38-4630-01A-01D-2364-08_MN_11A-01D-2364_amplicon7_ecDNA_1,ecDNA,['7:117297031-117378693'],[],[],0.365338084,81662.0,5.156521438,5.156521438,LowCN,GRCh37
TCGA-38-4630-01A-01D-2364-08_MN_11A-01D-2364,LUAD,8.0,TCGA-38-4630-01A-01D-2364-08_MN_11A-01D-2364_amplicon8_ecDNA_1,ecDNA,['8:128658654-128922124'],"['MYC', 'PVT1']","['MYC', 'PVT1']",0.155117146,263470.0,6.61845227,7.01223833,LowCN,GRCh37
TCGA-38-4630-01A-01D-2364-08_MN_11A-01D-2364,LUAD,9.0,TCGA-38-4630-01A-01D-2364-08_MN_11A-01D-2364_amplicon9_ecDNA_1,ecDNA,['8:142252958-142503259'],['PTP4A3'],"['GPR20', 'PTP4A3']",0.720830958,250301.0,12.25382435,12.25382435,,GRCh37
TCGA-38-4632-01A-01D-1751-02_MN_11A-01D-1751,LUAD,1.0,TCGA-38-4632-01A-01D-1751-02_MN_11A-01D-1751_amplicon1_ecDNA_1,ecDNA,['11:115365755-115379117'],[],['CADM1'],0.36782647,13362.0,5.928822834,5.986137225,LowCN,GRCh37
TCGA-38-4632-01A-01D-1751-02_MN_11A-01D-1751,LUAD,1.0,TCGA-38-4632-01A-01D-1751-02_MN_11A-01D-1751_amplicon1_ecDNA_2,ecDNA,['11:119179299-119676807'],[],"['C1QTNF5', 'MCAM', 'MFRP', 'PVRL1', 'RNF26', 'THY1', 'USP2']",0.273479084,497508.0,8.263833923,9.839332703,,GRCh37
TCGA-41-5651-01A-01D-1696-08_MN_10A-01D-1696,GBM,1.0,TCGA-41-5651-01A-01D-1696-08_MN_10A-01D-1696_amplicon1_ecDNA_1,ecDNA,['12:57802000-59971282'],"['AGAP2', 'CDK4', 'DDIT3', 'GLI1', 'LRIG3']","['AGAP2', 'ARHGAP9', 'AVIL', 'B4GALNT1', 'CDK4', 'CTDSP2', 'CYP27B1', 'DCTN2', 'DDIT3', 'DTX3', 'FAM119B', 'GEFT', 'GLI1', 'INHBC', 'INHBE', 'KIF5A', 'LRIG3', 'MARCH9', 'MARS', 'MBD6', 'METTL1', 'OS9', 'PIP4K2C', 'SLC26A10', 'TSFM', 'TSPAN31', 'XRCC6BP1']",0.319730015,2169282.0,23.31361138,25.1259902,,GRCh37
TCGA-43-3394-01A-01D-1553-08_MN_11A-01D-1553,LUSC,5.0,TCGA-43-3394-01A-01D-1553-08_MN_11A-01D-1553_amplicon5_ecDNA_1,ecDNA,['3:178516869-178613328'],[],[],0.559724751,96459.0,10.22639412,16.32038532,,GRCh37
TCGA-43-3394-01A-01D-1553-08_MN_11A-01D-1553,LUSC,6.0,TCGA-43-3394-01A-01D-1553-08_MN_11A-01D-1553_amplicon6_ecDNA_1,ecDNA,['3:182281563-183384625'],['DCUN1D1'],"['ATP11B', 'B3GNT5', 'DCUN1D1', 'KLHL24', 'KLHL6', 'LAMP3', 'MCCC1', 'MCF2L2']",0.722868306,1103062.0,21.80143193,36.63005661,,GRCh37
TCGA-43-5670-01A-21D-A320-08_MN_10A-01D-A320,LUSC,1.0,TCGA-43-5670-01A-21D-A320-08_MN_10A-01D-A320_amplicon1_ecDNA_1,ecDNA,['1:209472619-209676523'],[],[],0.264403829,203904.0,5.076809823,5.076809823,LowCN,GRCh37
TCGA-44-6774-01A-21D-1853-02_MN_11A-01D-1853,LUAD,1.0,TCGA-44-6774-01A-21D-1853-02_MN_11A-01D-1853_amplicon1_ecDNA_1,ecDNA,"['8:106366626-106428856', '8:106728505-107431267', '8:128546973-129195224', '5:5207295-5411850', '5:17112407-17436932']","['MYC', 'PVT1']","['BASP1', 'MYC', 'OXR1', 'PVT1']",0.367613724,1942323.0,16.72783601,27.06179213,,GRCh37
TCGA-44-6774-01A-21D-1853-02_MN_11A-01D-1853,LUAD,2.0,TCGA-44-6774-01A-21D-1853-02_MN_11A-01D-1853_amplicon2_ecDNA_1,ecDNA,['5:35831435-39679152'],"['IL7R', 'LIFR', 'SKP2']","['C5orf33', 'C5orf42', 'C9', 'CAPSL', 'DAB2', 'EGFLAM', 'FYB', 'GDNF', 'IL7R', 'LIFR', 'LMBRD2', 'NIPBL', 'NUP155', 'OSMR', 'RANBP3L', 'RICTOR', 'SKP2', 'SLC1A3', 'UGT3A1', 'UGT3A2', 'WDR70']",0.275824565,3847717.0,18.19562229,18.19562229,,GRCh37
TCGA-44-6775-01C-02D-A46W-08_MN_10A-01D-1853,LUAD,2.0,TCGA-44-6775-01C-02D-A46W-08_MN_10A-01D-1853_amplicon2_ecDNA_1,ecDNA,['19:29204524-30062386'],[],"['UQCRFS1', 'VSTM2B']",0.173470336,857862.0,5.498956431,5.774814971,LowCN,GRCh37
